sid,term_id,cluster
pjxyqwbk856,2021-2022-T1,1
pjxyqwbk859,2021-2022-T1,1
pjxyqwbk862,2021-2022-T1,1
pjxyqwbk864,2021-2022-T1,1
pjxyqwbk865,2021-2022-T1,1
pjxyqwbk866,2021-2022-T1,1
pjxyqwbk868,2021-2022-T1,1
pjxyqwbk869,2021-2022-T1,1
pjxyqwbk870,2021-2022-T1,1
pjxyqwbk871,2021-2022-T1,1
pjxyqwbk872,2021-2022-T1,1
pjxyqwbk879,2021-2022-T1,1
pjxyqwbk884,2021-2022-T1,1
pjxyqwbk885,2021-2022-T1,3
pjxyqwbk889,2021-2022-T1,1
pjxyqwbk893,2021-2022-T1,1
pjxyqwbk895,2021-2022-T1,1
pjxyqwbk896,2021-2022-T1,1
pjxyqwbk899,2021-2022-T1,1
pjxyqwbk900,2021-2022-T1,1
pjxyqwbk901,2021-2022-T1,3
pjxyqwbk902,2021-2022-T1,1
pjxyqwbk907,2021-2022-T1,1
pjxyqwbk910,2021-2022-T1,1
pjxyqwbk919,2021-2022-T1,1
pjxyqwbk920,2021-2022-T1,1
pjxyqwbk922,2021-2022-T1,3
pjxyqwbk923,2021-2022-T1,1
pjxyqwbk925,2021-2022-T1,1
pjxyqwbk928,2021-2022-T1,1
pjxyqwbk931,2021-2022-T1,3
pjxyqwbk935,2021-2022-T1,1
pjxyqwbk942,2021-2022-T1,3
pjxyqwbk943,2021-2022-T1,1
pjxyqwbk949,2021-2022-T1,1
pjxyqwbk951,2021-2022-T1,1
pjxyqwbk953,2021-2022-T1,1
pjxyqwbk954,2021-2022-T1,1
pjxyqwbk955,2021-2022-T1,1
pjxyqwbk956,2021-2022-T1,1
pjxyqwbk962,2021-2022-T1,1
pjxyqwbk964,2021-2022-T1,1
pjxyqwbk966,2021-2022-T1,1
pjxyqwbk967,2021-2022-T1,1
pjxyqwbk971,2021-2022-T1,1
pjxyqwbk972,2021-2022-T1,3
pjxyqwbk991,2021-2022-T1,1
pjxyqwbk993,2021-2022-T1,3
pjxyqwbk996,2021-2022-T1,1
pjxyqwbk999,2021-2022-T1,1
pjxyqxbj001,2021-2022-T1,1
pjxyqxbj002,2021-2022-T1,1
pjxyqxbj006,2021-2022-T1,1
pjxyqxbj007,2021-2022-T1,1
pjxyqxbj008,2021-2022-T1,1
pjxyqxbj012,2021-2022-T1,1
pjxyqxbj015,2021-2022-T1,1
pjxyqxbj018,2021-2022-T1,1
pjxyqxbj021,2021-2022-T1,1
pjxyqxbj023,2021-2022-T1,1
pjxyqxbj024,2021-2022-T1,1
pjxyqxbj027,2021-2022-T1,1
pjxyqxbj029,2021-2022-T1,1
pjxyqxbj031,2021-2022-T1,1
pjxyqxbj032,2021-2022-T1,1
pjxyqxbj034,2021-2022-T1,1
pjxyqxbj035,2021-2022-T1,1
pjxyqxbj038,2021-2022-T1,1
pjxyqxbj039,2021-2022-T1,3
pjxyqxbj040,2021-2022-T1,1
pjxyqxbj043,2021-2022-T1,1
pjxyqxbj044,2021-2022-T1,1
pjxyqxbj046,2021-2022-T1,1
pjxyqxbj048,2021-2022-T1,1
pjxyqxbj049,2021-2022-T1,1
pjxyqxbj051,2021-2022-T1,1
pjxyqxbj052,2021-2022-T1,1
pjxyqxbj054,2021-2022-T1,1
pjxyqxbj058,2021-2022-T1,3
pjxyqxbj060,2021-2022-T1,1
pjxyqxbj063,2021-2022-T1,1
pjxyqxbj064,2021-2022-T1,1
pjxyqxbj065,2021-2022-T1,1
pjxyqxbj066,2021-2022-T1,1
pjxyqxbj067,2021-2022-T1,1
pjxyqxbj068,2021-2022-T1,1
pjxyqxbj073,2021-2022-T1,1
pjxyqxbj074,2021-2022-T1,1
pjxyqxbj075,2021-2022-T1,1
pjxyqxbj080,2021-2022-T1,1
pjxyqxbj082,2021-2022-T1,3
pjxyqxbj084,2021-2022-T1,1
pjxyqxbj086,2021-2022-T1,1
pjxyqxbj088,2021-2022-T1,1
pjxyqxbj089,2021-2022-T1,3
pjxyqxbj092,2021-2022-T1,1
pjxyqxbj093,2021-2022-T1,1
pjxyqxbj094,2021-2022-T1,1
pjxyqxbj095,2021-2022-T1,1
pjxyqxbj096,2021-2022-T1,1
pjxyqxbj098,2021-2022-T1,1
pjxyqxbj100,2021-2022-T1,1
pjxyqxbj102,2021-2022-T1,1
pjxyqxbj103,2021-2022-T1,1
pjxyqxbj105,2021-2022-T1,1
pjxyqxbj106,2021-2022-T1,1
pjxyqxbj113,2021-2022-T1,1
pjxyqxbj114,2021-2022-T1,1
pjxyqxbj117,2021-2022-T1,3
pjxyqxbj119,2021-2022-T1,1
pjxyqxbj120,2021-2022-T1,1
pjxyqxbj121,2021-2022-T1,1
pjxyqxbj124,2021-2022-T1,1
pjxyqxbj125,2021-2022-T1,1
pjxyqxbj129,2021-2022-T1,1
pjxyqxbj131,2021-2022-T1,3
pjxyqxbj132,2021-2022-T1,1
pjxyqxbj139,2021-2022-T1,1
pjxyqxbj144,2021-2022-T1,1
pjxyqxbj145,2021-2022-T1,1
pjxyqxbj146,2021-2022-T1,3
pjxyqxbj147,2021-2022-T1,3
pjxyqxbj148,2021-2022-T1,1
pjxyqxbj150,2021-2022-T1,1
pjxyqxbj151,2021-2022-T1,1
pjxyqxbj152,2021-2022-T1,1
pjxyqxbj153,2021-2022-T1,1
pjxyqxbj154,2021-2022-T1,3
pjxyqxbj155,2021-2022-T1,1
pjxyqxbj158,2021-2022-T1,1
pjxyqxbj159,2021-2022-T1,1
pjxyqxbj160,2021-2022-T1,1
pjxyqxbj162,2021-2022-T1,1
pjxyqxbj164,2021-2022-T1,3
pjxyqxbj165,2021-2022-T1,1
pjxyqxbj167,2021-2022-T1,1
pjxyqxbj169,2021-2022-T1,1
pjxyqxbj173,2021-2022-T1,3
pjxyqxbj174,2021-2022-T1,1
pjxyqxbj180,2021-2022-T1,1
pjxyqxbj182,2021-2022-T1,3
pjxyqxbj187,2021-2022-T1,1
pjxyqxbj188,2021-2022-T1,1
pjxyqxbj192,2021-2022-T1,1
pjxyqxbj195,2021-2022-T1,1
pjxyqxbj198,2021-2022-T1,1
pjxyqxbj207,2021-2022-T1,1
pjxyqxbj214,2021-2022-T1,1
pjxyqxbj217,2021-2022-T1,1
pjxyqxbj220,2021-2022-T1,1
pjxyqxbj221,2021-2022-T1,1
pjxyqxbj223,2021-2022-T1,1
pjxyqxbj224,2021-2022-T1,1
pjxyqxbj225,2021-2022-T1,1
pjxyqxbj228,2021-2022-T1,1
pjxyqxbj230,2021-2022-T1,1
pjxyqxbj237,2021-2022-T1,1
pjxyqxbj238,2021-2022-T1,1
pjxyqxbj239,2021-2022-T1,1
pjxyqxbj240,2021-2022-T1,1
pjxyqxbj241,2021-2022-T1,1
pjxyqxbj242,2021-2022-T1,1
pjxyqxbj243,2021-2022-T1,1
pjxyqxbj250,2021-2022-T1,1
pjxyqxbj251,2021-2022-T1,1
pjxyqxbj253,2021-2022-T1,1
pjxyqxbj255,2021-2022-T1,3
pjxyqxbj257,2021-2022-T1,1
pjxyqxbj261,2021-2022-T1,1
pjxyqxbj262,2021-2022-T1,1
pjxyqxbj269,2021-2022-T1,1
pjxyqxbj271,2021-2022-T1,1
pjxyqxbj272,2021-2022-T1,3
pjxyqxbj273,2021-2022-T1,1
pjxyqxbj277,2021-2022-T1,1
pjxyqxbj278,2021-2022-T1,1
pjxyqxbj279,2021-2022-T1,1
pjxyqxbj280,2021-2022-T1,1
pjxyqxbj282,2021-2022-T1,1
pjxyqxbj283,2021-2022-T1,1
pjxyqxbj284,2021-2022-T1,3
pjxyqxbj285,2021-2022-T1,1
pjxyqxbj286,2021-2022-T1,1
pjxyqxbj288,2021-2022-T1,3
pjxyqxbj290,2021-2022-T1,1
pjxyqxbj293,2021-2022-T1,1
pjxyqxbj294,2021-2022-T1,1
pjxyqxbj296,2021-2022-T1,1
pjxyqxbj301,2021-2022-T1,1
pjxyqxbj305,2021-2022-T1,1
pjxyqxbj312,2021-2022-T1,3
pjxyqxbj314,2021-2022-T1,1
pjxyqxbj315,2021-2022-T1,3
pjxyqxbj317,2021-2022-T1,1
pjxyqxbj319,2021-2022-T1,1
pjxyqxbj320,2021-2022-T1,1
pjxyqxbj323,2021-2022-T1,1
pjxyqxbj325,2021-2022-T1,1
pjxyqxbj327,2021-2022-T1,1
pjxyqxbj330,2021-2022-T1,1
pjxyqxbj332,2021-2022-T1,3
pjxyqxbj333,2021-2022-T1,1
pjxyqxbj334,2021-2022-T1,1
pjxyqxbj337,2021-2022-T1,3
pjxyqxbj340,2021-2022-T1,1
pjxyqxbj345,2021-2022-T1,1
pjxyqxbj347,2021-2022-T1,1
pjxyqxbj348,2021-2022-T1,3
pjxyqxbj352,2021-2022-T1,1
pjxyqxbj353,2021-2022-T1,1
pjxyqxbj355,2021-2022-T1,1
pjxyqxbj358,2021-2022-T1,1
pjxyqxbj359,2021-2022-T1,1
pjxyqxbj361,2021-2022-T1,3
pjxyqxbj365,2021-2022-T1,1
pjxyqxbj370,2021-2022-T1,1
pjxyqxbj371,2021-2022-T1,1
pjxyqxbj374,2021-2022-T1,1
pjxyqxbj379,2021-2022-T1,1
pjxyqxbj384,2021-2022-T1,1
pjxyqxbj391,2021-2022-T1,1
pjxyqxbj392,2021-2022-T1,1
pjxyqxbj395,2021-2022-T1,1
pjxyqxbj397,2021-2022-T1,3
pjxyqxbj399,2021-2022-T1,1
pjxyqxbj400,2021-2022-T1,3
pjxyqxbj403,2021-2022-T1,1
pjxyqxbj404,2021-2022-T1,1
pjxyqxbj405,2021-2022-T1,1
pjxyqxbj410,2021-2022-T1,1
pjxyqxbj412,2021-2022-T1,1
pjxyqxbj415,2021-2022-T1,1
pjxyqxbj417,2021-2022-T1,1
pjxyqxbj418,2021-2022-T1,1
pjxyqxbj419,2021-2022-T1,1
pjxyqxbj422,2021-2022-T1,1
pjxyqxbj428,2021-2022-T1,3
pjxyqxbj430,2021-2022-T1,1
pjxyqxbj432,2021-2022-T1,1
pjxyqxbj433,2021-2022-T1,1
pjxyqxbj439,2021-2022-T1,3
pjxyqxbj440,2021-2022-T1,1
pjxyqxbj443,2021-2022-T1,1
pjxyqxbj448,2021-2022-T1,1
pjxyqxbj451,2021-2022-T1,3
pjxyqxbj452,2021-2022-T1,1
pjxyqxbj454,2021-2022-T1,1
pjxyqxbj455,2021-2022-T1,1
pjxyqxbj459,2021-2022-T1,1
pjxyqxbj460,2021-2022-T1,3
pjxyqxbj464,2021-2022-T1,1
pjxyqxbj465,2021-2022-T1,1
pjxyqxbj469,2021-2022-T1,1
pjxyqxbj470,2021-2022-T1,1
pjxyqxbj474,2021-2022-T1,1
pjxyqxbj476,2021-2022-T1,1
pjxyqxbj478,2021-2022-T1,1
pjxyqxbj483,2021-2022-T1,1
pjxyqxbj484,2021-2022-T1,1
pjxyqxbj485,2021-2022-T1,1
pjxyqxbj490,2021-2022-T1,1
pjxyqxbj491,2021-2022-T1,1
pjxyqxbj492,2021-2022-T1,1
pjxyqxbj496,2021-2022-T1,3
pjxyqxbj501,2021-2022-T1,1
pjxyqxbj505,2021-2022-T1,3
pjxyqxbj506,2021-2022-T1,1
pjxyqxbj507,2021-2022-T1,1
pjxyqxbj511,2021-2022-T1,1
pjxyqxbj512,2021-2022-T1,1
pjxyqxbj519,2021-2022-T1,1
pjxyqxbj520,2021-2022-T1,3
pjxyqxbj521,2021-2022-T1,1
pjxyqxbj522,2021-2022-T1,1
pjxyqxbj524,2021-2022-T1,1
pjxyqxbj525,2021-2022-T1,1
pjxyqxbj527,2021-2022-T1,1
pjxyqxbj528,2021-2022-T1,1
pjxyqxbj529,2021-2022-T1,1
pjxyqxbj533,2021-2022-T1,3
pjxyqxbj537,2021-2022-T1,1
pjxyqxbj540,2021-2022-T1,1
pjxyqxbj541,2021-2022-T1,1
pjxyqxbj544,2021-2022-T1,1
pjxyqxbj545,2021-2022-T1,1
pjxyqxbj546,2021-2022-T1,3
pjxyqxbj548,2021-2022-T1,1
pjxyqxbj554,2021-2022-T1,1
pjxyqxbj557,2021-2022-T1,1
pjxyqxbj559,2021-2022-T1,1
pjxyqxbj562,2021-2022-T1,1
pjxyqxbj565,2021-2022-T1,1
pjxyqxbj566,2021-2022-T1,1
pjxyqxbj569,2021-2022-T1,1
pjxyqxbj570,2021-2022-T1,1
pjxyqxbj571,2021-2022-T1,1
pjxyqxbj574,2021-2022-T1,1
pjxyqxbj575,2021-2022-T1,1
pjxyqxbj576,2021-2022-T1,1
pjxyqxbj577,2021-2022-T1,1
pjxyqxbj578,2021-2022-T1,1
pjxyqxbj580,2021-2022-T1,1
pjxyqxbj581,2021-2022-T1,1
pjxyqxbj583,2021-2022-T1,1
pjxyqxbj584,2021-2022-T1,1
pjxyqxbj585,2021-2022-T1,1
pjxyqxbj586,2021-2022-T1,1
pjxyqxbj588,2021-2022-T1,1
pjxyqxbj589,2021-2022-T1,1
pjxyqxbj594,2021-2022-T1,1
pjxyqxbj595,2021-2022-T1,1
pjxyqxbj599,2021-2022-T1,1
pjxyqxbj605,2021-2022-T1,1
pjxyqxbj607,2021-2022-T1,1
pjxyqxbj608,2021-2022-T1,1
pjxyqxbj609,2021-2022-T1,1
pjxyqxbj610,2021-2022-T1,1
pjxyqxbj615,2021-2022-T1,1
pjxyqxbj616,2021-2022-T1,1
pjxyqxbj625,2021-2022-T1,1
pjxyqxbj626,2021-2022-T1,1
pjxyqxbj628,2021-2022-T1,1
pjxyqxbj629,2021-2022-T1,1
pjxyqxbj630,2021-2022-T1,1
pjxyqxbj633,2021-2022-T1,1
pjxyqxbj635,2021-2022-T1,1
pjxyqxbj636,2021-2022-T1,3
pjxyqxbj637,2021-2022-T1,1
pjxyqxbj638,2021-2022-T1,1
pjxyqxbj640,2021-2022-T1,1
pjxyqxbj642,2021-2022-T1,1
pjxyqxbj643,2021-2022-T1,1
pjxyqxbj645,2021-2022-T1,1
pjxyqxbj646,2021-2022-T1,1
pjxyqxbj647,2021-2022-T1,1
pjxyqxbj648,2021-2022-T1,3
pjxyqxbj653,2021-2022-T1,1
pjxyqxbj657,2021-2022-T1,1
pjxyqxbj658,2021-2022-T1,1
pjxyqxbj659,2021-2022-T1,1
pjxyqxbj662,2021-2022-T1,1
pjxyqxbj663,2021-2022-T1,1
pjxyqxbj667,2021-2022-T1,1
pjxyqxbj669,2021-2022-T1,1
pjxyqxbj670,2021-2022-T1,1
pjxyqxbj676,2021-2022-T1,3
pjxyqxbj679,2021-2022-T1,1
pjxyqxbj681,2021-2022-T1,1
pjxyqxbj682,2021-2022-T1,1
pjxyqxbj683,2021-2022-T1,1
pjxyqxbj686,2021-2022-T1,1
pjxyqxbj687,2021-2022-T1,1
pjxyqxbj688,2021-2022-T1,1
pjxyqxbj691,2021-2022-T1,1
pjxyqxbj692,2021-2022-T1,1
pjxyqxbj694,2021-2022-T1,1
pjxyqxbj698,2021-2022-T1,3
pjxyqxbj701,2021-2022-T1,1
pjxyqxbj703,2021-2022-T1,1
pjxyqxbj707,2021-2022-T1,1
pjxyqxbj709,2021-2022-T1,3
pjxyqxbj710,2021-2022-T1,1
pjxyqxbj712,2021-2022-T1,3
pjxyqxbj714,2021-2022-T1,1
pjxyqxbj717,2021-2022-T1,1
pjxyqxbj718,2021-2022-T1,2
pjxyqxbj722,2021-2022-T1,1
pjxyqxbj724,2021-2022-T1,3
pjxyqxbj725,2021-2022-T1,1
pjxyqxbj726,2021-2022-T1,1
pjxyqxbj728,2021-2022-T1,1
pjxyqxbj729,2021-2022-T1,1
pjxyqxbj731,2021-2022-T1,1
pjxyqxbj733,2021-2022-T1,1
pjxyqxbj734,2021-2022-T1,1
pjxyqxbj736,2021-2022-T1,1
pjxyqxbj737,2021-2022-T1,1
pjxyqxbj739,2021-2022-T1,1
pjxyqxbj740,2021-2022-T1,1
pjxyqxbj743,2021-2022-T1,1
pjxyqxbj744,2021-2022-T1,1
pjxyqxbj749,2021-2022-T1,1
pjxyqxbj750,2021-2022-T1,1
pjxyqxbj753,2021-2022-T1,1
pjxyqxbj754,2021-2022-T1,1
pjxyqxbj756,2021-2022-T1,1
pjxyqxbj757,2021-2022-T1,1
pjxyqxbj760,2021-2022-T1,1
pjxyqxbj761,2021-2022-T1,1
pjxyqxbj762,2021-2022-T1,1
pjxyqxbj765,2021-2022-T1,1
pjxyqxbj769,2021-2022-T1,1
pjxyqxbj770,2021-2022-T1,1
pjxyqxbj771,2021-2022-T1,1
pjxyqxbj772,2021-2022-T1,1
pjxyqxbj776,2021-2022-T1,1
pjxyqxbj777,2021-2022-T1,1
pjxyqxbj779,2021-2022-T1,1
pjxyqxbj780,2021-2022-T1,1
pjxyqxbj781,2021-2022-T1,1
pjxyqxbj784,2021-2022-T1,1
pjxyqxbj788,2021-2022-T1,1
pjxyqxbj789,2021-2022-T1,1
pjxyqxbj791,2021-2022-T1,1
pjxyqxbj794,2021-2022-T1,1
pjxyqxbj795,2021-2022-T1,1
pjxyqxbj798,2021-2022-T1,1
pjxyqxbj799,2021-2022-T1,1
pjxyqxbj800,2021-2022-T1,1
pjxyqxbj801,2021-2022-T1,1
pjxyqxbj807,2021-2022-T1,1
pjxyqxbj812,2021-2022-T1,1
pjxyqxbj813,2021-2022-T1,1
pjxyqxbj815,2021-2022-T1,1
pjxyqxbj817,2021-2022-T1,1
pjxyqxbj818,2021-2022-T1,1
pjxyqxbj823,2021-2022-T1,1
pjxyqxbj827,2021-2022-T1,1
pjxyqxbj828,2021-2022-T1,1
pjxyqxbj829,2021-2022-T1,1
pjxyqxbj830,2021-2022-T1,1
pjxyqxbj831,2021-2022-T1,1
pjxyqxbj832,2021-2022-T1,1
pjxyqxbj834,2021-2022-T1,3
pjxyqxbj835,2021-2022-T1,3
pjxyqxbj838,2021-2022-T1,1
pjxyqxbj840,2021-2022-T1,1
pjxyqxbj841,2021-2022-T1,1
pjxyqxbj846,2021-2022-T1,3
pjxyqxbj848,2021-2022-T1,1
pjxyqxbj851,2021-2022-T1,1
pjxyqxbj853,2021-2022-T1,1
pjxyqxbj854,2021-2022-T1,3
pjxyqxbj857,2021-2022-T1,1
pjxyqxbj858,2021-2022-T1,1
pjxyqxbj861,2021-2022-T1,1
pjxyqxbj862,2021-2022-T1,1
pjxyqxbj864,2021-2022-T1,1
pjxyqxbj866,2021-2022-T1,1
pjxyqxbj867,2021-2022-T1,3
pjxyqxbj868,2021-2022-T1,1
pjxyqxbj869,2021-2022-T1,1
pjxyqxbj871,2021-2022-T1,1
pjxyqxbj872,2021-2022-T1,1
pjxyqxbj876,2021-2022-T1,3
pjxyqxbj879,2021-2022-T1,1
pjxyqxbj884,2021-2022-T1,1
pjxyqxbj885,2021-2022-T1,1
pjxyqxbj888,2021-2022-T1,1
pjxyqxbj889,2021-2022-T1,1
pjxyqxbj893,2021-2022-T1,1
pjxyqxbj895,2021-2022-T1,1
pjxyqxbj896,2021-2022-T1,1
pjxyqxbj897,2021-2022-T1,1
pjxyqxbj898,2021-2022-T1,1
pjxyqxbj903,2021-2022-T1,1
pjxyqxbj905,2021-2022-T1,1
pjxyqxbj907,2021-2022-T1,1
pjxyqxbj909,2021-2022-T1,1
pjxyqxbj910,2021-2022-T1,1
pjxyqxbj911,2021-2022-T1,1
pjxyqxbj914,2021-2022-T1,1
pjxyqxbj915,2021-2022-T1,1
pjxyqxbj918,2021-2022-T1,1
pjxyqxbj919,2021-2022-T1,1
pjxyqxbj921,2021-2022-T1,1
pjxyqxbj922,2021-2022-T1,1
pjxyqxbj927,2021-2022-T1,3
pjxyqxbj928,2021-2022-T1,1
pjxyqxbj929,2021-2022-T1,1
pjxyqxbj932,2021-2022-T1,3
pjxyqxbj933,2021-2022-T1,1
pjxyqxbj935,2021-2022-T1,1
pjxyqxbj940,2021-2022-T1,1
pjxyqxbj945,2021-2022-T1,3
pjxyqxbj947,2021-2022-T1,3
pjxyqxbj948,2021-2022-T1,1
pjxyqxbj949,2021-2022-T1,1
pjxyqxbj950,2021-2022-T1,1
pjxyqxbj952,2021-2022-T1,1
pjxyqxbj953,2021-2022-T1,1
pjxyqxbj954,2021-2022-T1,1
pjxyqxbj955,2021-2022-T1,1
pjxyqxbj957,2021-2022-T1,1
pjxyqxbj961,2021-2022-T1,1
pjxyqxbj964,2021-2022-T1,1
pjxyqxbj967,2021-2022-T1,1
pjxyqxbj968,2021-2022-T1,1
pjxyqxbj969,2021-2022-T1,1
pjxyqxbj972,2021-2022-T1,1
pjxyqxbj973,2021-2022-T1,1
pjxyqxbj978,2021-2022-T1,1
pjxyqxbj979,2021-2022-T1,1
pjxyqxbj980,2021-2022-T1,1
pjxyqxbj981,2021-2022-T1,1
pjxyqxbj984,2021-2022-T1,1
pjxyqxbj985,2021-2022-T1,1
pjxyqxbj987,2021-2022-T1,1
pjxyqxbj989,2021-2022-T1,1
pjxyqxbj991,2021-2022-T1,1
pjxyqxbj993,2021-2022-T1,3
pjxyqxbj995,2021-2022-T1,1
pjxyqxbk000,2021-2022-T1,1
pjxyqxbk005,2021-2022-T1,1
pjxyqxbk007,2021-2022-T1,1
pjxyqxbk011,2021-2022-T1,1
pjxyqxbk013,2021-2022-T1,1
pjxyqxbk015,2021-2022-T1,1
pjxyqxbk019,2021-2022-T1,1
pjxyqxbk021,2021-2022-T1,1
pjxyqxbk022,2021-2022-T1,1
pjxyqxbk023,2021-2022-T1,1
pjxyqxbk024,2021-2022-T1,3
pjxyqxbk025,2021-2022-T1,1
pjxyqxbk027,2021-2022-T1,3
pjxyqxbk031,2021-2022-T1,1
pjxyqxbk032,2021-2022-T1,1
pjxyqxbk035,2021-2022-T1,3
pjxyqxbk036,2021-2022-T1,1
pjxyqxbk039,2021-2022-T1,1
pjxyqxbk042,2021-2022-T1,1
pjxyqxbk043,2021-2022-T1,1
pjxyqxbk046,2021-2022-T1,1
pjxyqxbk047,2021-2022-T1,1
pjxyqxbk048,2021-2022-T1,1
pjxyqxbk052,2021-2022-T1,1
pjxyqxbk053,2021-2022-T1,1
pjxyqxbk059,2021-2022-T1,1
pjxyqxbk063,2021-2022-T1,1
pjxyqxbk064,2021-2022-T1,1
pjxyqxbk065,2021-2022-T1,1
pjxyqxbk066,2021-2022-T1,1
pjxyqxbk067,2021-2022-T1,1
pjxyqxbk068,2021-2022-T1,1
pjxyqxbk070,2021-2022-T1,3
pjxyqxbk072,2021-2022-T1,1
pjxyqxbk074,2021-2022-T1,1
pjxyqxbk075,2021-2022-T1,1
pjxyqxbk076,2021-2022-T1,1
pjxyqxbk079,2021-2022-T1,1
pjxyqxbk080,2021-2022-T1,1
pjxyqxbk081,2021-2022-T1,1
pjxyqxbk086,2021-2022-T1,1
pjxyqxbk090,2021-2022-T1,1
pjxyqxbk094,2021-2022-T1,1
pjxyqxbk095,2021-2022-T1,1
pjxyqxbk097,2021-2022-T1,1
pjxyqxbk098,2021-2022-T1,1
pjxyqxbk101,2021-2022-T1,3
pjxyqxbk105,2021-2022-T1,1
pjxyqxbk107,2021-2022-T1,3
pjxyqxbk115,2021-2022-T1,1
pjxyqxbk116,2021-2022-T1,1
pjxyqxbk121,2021-2022-T1,3
pjxyqxbk125,2021-2022-T1,1
pjxyqxbk131,2021-2022-T1,1
pjxyqxbk135,2021-2022-T1,1
pjxyqxbk137,2021-2022-T1,1
pjxyqxbk138,2021-2022-T1,1
pjxyqxbk140,2021-2022-T1,1
pjxyqxbk144,2021-2022-T1,1
pjxyqxbk147,2021-2022-T1,1
pjxyqxbk148,2021-2022-T1,1
pjxyqxbk149,2021-2022-T1,1
pjxyqxbk150,2021-2022-T1,1
pjxyqxbk151,2021-2022-T1,1
pjxyqxbk154,2021-2022-T1,1
pjxyqxbk155,2021-2022-T1,3
pjxyqxbk158,2021-2022-T1,1
pjxyqxbk159,2021-2022-T1,1
pjxyqxbk160,2021-2022-T1,1
pjxyqxbk162,2021-2022-T1,1
pjxyqxbk163,2021-2022-T1,1
pjxyqxbk165,2021-2022-T1,3
pjxyqxbk166,2021-2022-T1,1
pjxyqxbk167,2021-2022-T1,1
pjxyqxbk168,2021-2022-T1,1
pjxyqxbk171,2021-2022-T1,1
pjxyqxbk180,2021-2022-T1,1
pjxyqxbk182,2021-2022-T1,1
pjxyqxbk183,2021-2022-T1,1
pjxyqxbk185,2021-2022-T1,1
pjxyqxbk190,2021-2022-T1,1
pjxyqxbk194,2021-2022-T1,1
pjxyqxbk195,2021-2022-T1,1
pjxyqxbk198,2021-2022-T1,1
pjxyqxbk199,2021-2022-T1,3
pjxyqxbk201,2021-2022-T1,1
pjxyqxbk204,2021-2022-T1,3
pjxyqxbk208,2021-2022-T1,1
pjxyqxbk209,2021-2022-T1,1
pjxyqxbk210,2021-2022-T1,1
pjxyqxbk211,2021-2022-T1,3
pjxyqxbk217,2021-2022-T1,1
pjxyqxbk218,2021-2022-T1,1
pjxyqxbk220,2021-2022-T1,1
pjxyqxbk222,2021-2022-T1,3
pjxyqxbk224,2021-2022-T1,1
pjxyqxbk228,2021-2022-T1,1
pjxyqxbk230,2021-2022-T1,1
pjxyqxbk231,2021-2022-T1,1
pjxyqxbk232,2021-2022-T1,1
pjxyqxbk236,2021-2022-T1,1
pjxyqxbk239,2021-2022-T1,1
pjxyqxbk242,2021-2022-T1,1
pjxyqxbk243,2021-2022-T1,1
pjxyqxbk246,2021-2022-T1,1
pjxyqxbk253,2021-2022-T1,1
pjxyqxbk257,2021-2022-T1,1
pjxyqxbk261,2021-2022-T1,1
pjxyqxbk262,2021-2022-T1,1
pjxyqxbk263,2021-2022-T1,1
pjxyqxbk264,2021-2022-T1,1
pjxyqxbk268,2021-2022-T1,1
pjxyqxbk269,2021-2022-T1,1
pjxyqxbk272,2021-2022-T1,1
pjxyqxbk273,2021-2022-T1,3
pjxyqxbk276,2021-2022-T1,1
pjxyqxbk277,2021-2022-T1,1
pjxyqxbk281,2021-2022-T1,1
pjxyqxbk286,2021-2022-T1,1
pjxyqxbk287,2021-2022-T1,1
pjxyqxbk290,2021-2022-T1,1
pjxyqxbk294,2021-2022-T1,1
pjxyqxbk295,2021-2022-T1,1
pjxyqxbk297,2021-2022-T1,1
pjxyqxbk298,2021-2022-T1,1
pjxyqxbk300,2021-2022-T1,1
pjxyqxbk302,2021-2022-T1,1
pjxyqxbk304,2021-2022-T1,1
pjxyqxbk305,2021-2022-T1,1
pjxyqxbk307,2021-2022-T1,1
pjxyqxbk314,2021-2022-T1,1
pjxyqxbk316,2021-2022-T1,1
pjxyqxbk317,2021-2022-T1,3
pjxyqxbk318,2021-2022-T1,1
pjxyqxbk319,2021-2022-T1,1
pjxyqxbk325,2021-2022-T1,1
pjxyqxbk328,2021-2022-T1,1
pjxyqxbk329,2021-2022-T1,3
pjxyqxbk330,2021-2022-T1,1
pjxyqxbk331,2021-2022-T1,1
pjxyqxbk334,2021-2022-T1,1
pjxyqxbk335,2021-2022-T1,1
pjxyqxbk336,2021-2022-T1,1
pjxyqxbk338,2021-2022-T1,1
pjxyqxbk339,2021-2022-T1,1
pjxyqxbk341,2021-2022-T1,1
pjxyqxbk342,2021-2022-T1,2
pjxyqxbk343,2021-2022-T1,1
pjxyqxbk346,2021-2022-T1,1
pjxyqxbk349,2021-2022-T1,1
pjxyqxbk350,2021-2022-T1,1
pjxyqxbk351,2021-2022-T1,1
pjxyqxbk354,2021-2022-T1,1
pjxyqxbk358,2021-2022-T1,1
pjxyqxbk364,2021-2022-T1,1
pjxyqxbk368,2021-2022-T1,1
pjxyqxbk369,2021-2022-T1,1
pjxyqxbk370,2021-2022-T1,1
pjxyqxbk373,2021-2022-T1,1
pjxyqxbk375,2021-2022-T1,1
pjxyqxbk377,2021-2022-T1,1
pjxyqxbk378,2021-2022-T1,1
pjxyqxbk382,2021-2022-T1,1
pjxyqxbk388,2021-2022-T1,1
